DISTRICT,INSTITUTE NAME,BRANCH NAME,SEAT TYPE,MODIFIED SEAT TYPE,CLOSING RANK,GENDER
Hyderabad,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,1116.0,Gender-Neutral
Hyderabad,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,2270.0,Female-only
Hyderabad,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,570.0,Gender-Neutral
Hyderabad,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,881.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,OPEN,3790.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,OPEN,8194.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,111.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,EWS,555.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,EWS,1537.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1704.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4502.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,SC,1078.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,SC,1887.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,ST,589.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,ST,863.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,13865.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20850.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2211.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4080.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5618.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9141.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",SC,SC,3132.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",SC,SC,4676.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",ST,ST,1370.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",ST,ST,975.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,10123.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,17758.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1625.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3246.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4513.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8382.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,2597.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,3940.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,1120.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,397.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,OPEN,15366.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,OPEN,22452.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",EWS,EWS,2434.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OBC-NCL,OBC,5842.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",SC,SC,3190.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",SC,SC,4513.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",ST,ST,1512.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",ST,ST,1049.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,12129.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20378.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1974.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3315.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4798.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9273.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,SC,2577.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,SC,4132.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",ST,ST,980.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",ST,ST,1799.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,2859.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,6587.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,76.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,416.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1150.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,29.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1334.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3361.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,789.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1421.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,396.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,327.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,5952.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,11925.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,360.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1123.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1718.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2940.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6785.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,1782.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,3114.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,875.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,1560.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,12490.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20486.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2139.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3708.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5540.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9279.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,2950.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,4235.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,1366.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,575.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,8872.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,16984.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1533.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3300.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4001.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8499.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,2261.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,3733.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,1052.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,294.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",OPEN,OPEN,12136.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",OPEN,OPEN,22200.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",EWS,EWS,2372.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",OBC-NCL,OBC,5752.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",SC,SC,2967.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",SC,SC,4697.0,Female-only
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",ST,ST,1510.0,Gender-Neutral
Jodhpur,Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",ST,ST,1032.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,3582.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,9923.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,157.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,345.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,EWS,837.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1917.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1965.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4326.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,SC,986.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,SC,2655.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",ST,ST,681.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",ST,ST,768.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,OPEN,6791.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,OPEN,11960.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",EWS,EWS,1341.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",EWS,EWS,2519.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3472.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7371.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",SC,SC,2071.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",SC,SC,3462.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",ST,ST,1168.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",ST,ST,1790.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,3911.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,9528.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,199.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,675.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1661.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2017.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4628.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,1165.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,2062.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,684.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,1062.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OPEN,OPEN,10117.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OPEN,OPEN,16196.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",EWS,EWS,1618.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",EWS,EWS,3744.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,OBC,4647.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,OBC,8335.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",SC,SC,2667.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",SC,SC,4614.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",ST,ST,1434.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",ST,ST,250.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,5702.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,13595.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,395.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,987.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2219.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2678.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6482.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,1489.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,2969.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,482.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,837.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,250.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,1117.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,11.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,117.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,51.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,294.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,4.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,132.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,538.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,6.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,96.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,397.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,4.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,8.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,54.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,141.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OPEN,OPEN,9550.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OPEN,OPEN,17185.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",EWS,EWS,1627.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",EWS,EWS,2942.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OBC-NCL,OBC,4562.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OBC-NCL,OBC,8477.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",SC,SC,2567.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",SC,SC,4511.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",ST,ST,1369.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",ST,ST,702.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OPEN,OPEN,2993.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OPEN,OPEN,6281.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OPEN (PwD),OPEN,169.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",EWS,EWS,690.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",EWS,EWS,1548.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,OBC,1604.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,OBC,4211.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",SC,SC,1426.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",SC,SC,3401.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",ST,ST,725.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",ST,ST,1645.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,1284.0,Gender-Neutral
Kanpur,Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,3060.0,Female-only
Kanpur,Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,128.0,Gender-Neutral
