DISTRICT,INSTITUTE NAME,BRANCH NAME,SEAT TYPE,MODIFIED SEAT TYPE,CLOSING RANK,GENDER
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2209.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,1968.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,3147.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",ST,ST,430.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",ST,ST,1168.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,5251.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,7220.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",EWS,EWS,937.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1598.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1951.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4883.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,1349.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",SC,SC,3122.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",ST,ST,521.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,27164.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,31162.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1615.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4630.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6051.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8838.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,17034.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,5265.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,7563.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,1729.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,3006.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,23541.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,32066.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2039.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,4256.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5973.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,9083.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,15527.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,905.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,5176.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,SC,7023.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,2399.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,ST,3379.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,27906.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35785.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,3096.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5195.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6104.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,10751.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,17360.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,4559.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,6609.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,261.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,453.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,30150.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,42297.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,958.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5456.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7448.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,447.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,11673.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,16471.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,5538.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,SC,7033.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,1480.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Civil Engineering (4 Years, Bachelor of Technology)",ST,ST,2202.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,4968.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,8836.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,68.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,883.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1718.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,117.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,2123.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3086.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,97.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1182.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,2821.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,203.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,864.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,4535.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,7039.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,179.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,345.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,709.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1110.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,1605.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,4063.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,121.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1015.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,SC,1315.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),SC,30.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,433.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,ST,708.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,13684.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,21644.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2014.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2297.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3638.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5155.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8807.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,181.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,2981.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,4446.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,674.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,824.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,12301.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,18661.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,787.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2019.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3441.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,5288.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8992.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,400.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,2949.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,SC,4824.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,1125.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,ST,716.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,10051.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,15405.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2118.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1631.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2941.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3755.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,7318.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,331.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,2472.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,4307.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,546.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,1675.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,8340.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,13313.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,858.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,1514.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,EWS,2489.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,75.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,3710.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6307.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,270.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,2297.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,SC,3182.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,925.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ST,ST,1422.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,20341.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,31631.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,999.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3409.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5312.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,6530.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,11963.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,4171.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,4552.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,1105.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,1718.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,18486.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,33226.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1308.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,3248.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5976.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),EWS,259.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,8001.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,14404.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,4726.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,SC,6372.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,1466.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,ST,2452.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35338.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,44634.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,1846.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,5925.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7335.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,12326.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,19523.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,6530.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,1938.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,3329.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,35770.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,OPEN,42734.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),OPEN,2574.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,6076.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,EWS,7770.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,13308.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,OBC,19038.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),OBC-NCL,1647.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,6712.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,SC,8536.0,Female-only
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,2607.0,Gender-Neutral
Jaipur,Malaviya National Institute of Technology Jaipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,ST,4286.0,Female-only
Bhopal,Maulana Azad National Institute of Technology Bhopal,"Architecture (5 Years, Bachelor of Architecture)",OPEN,OPEN,2828.0,Gender-Neutral
Bhopal,Maulana Azad National Institute of Technology Bhopal,"Architecture (5 Years, Bachelor of Architecture)",OPEN,OPEN,1269.0,Female-only
Bhopal,Maulana Azad National Institute of Technology Bhopal,"Architecture (5 Years, Bachelor of Architecture)",EWS,EWS,949.0,Gender-Neutral
Bhopal,Maulana Azad National Institute of Technology Bhopal,"Architecture (5 Years, Bachelor of Architecture)",EWS,EWS,456.0,Female-only
Bhopal,Maulana Azad National Institute of Technology Bhopal,"Architecture (5 Years, Bachelor of Architecture)",OBC-NCL,OBC,2521.0,Gender-Neutral
